"Código","Unidade Territorial","UF","Referência","Pessoas beneficiárias no PBF (até Out/2021)","Pessoas beneficiárias no PBF (a partir de Mar/2023)"
"330370","PARAÍBA DO SUL","RJ","12/2013","7972",""
"330370","PARAÍBA DO SUL","RJ","04/2019","6626",""
"330370","PARAÍBA DO SUL","RJ","12/2019","6171",""
"330370","PARAÍBA DO SUL","RJ","03/2019","6500",""
"330370","PARAÍBA DO SUL","RJ","10/2014","7422",""
"330370","PARAÍBA DO SUL","RJ","11/2019","6173",""
"330370","PARAÍBA DO SUL","RJ","02/2021","7652",""
"330380","PARATY","RJ","02/2021","6815",""
"330380","PARATY","RJ","06/2021","6802",""
"330380","PARATY","RJ","10/2021","6791",""
"330380","PARATY","RJ","07/2021","6802",""
"330380","PARATY","RJ","11/2019","5849",""
"330380","PARATY","RJ","04/2021","6802",""
"330380","PARATY","RJ","05/2019","6676",""
"330380","PARATY","RJ","01/2021","6893",""
"330380","PARATY","RJ","08/2021","6791",""
"330380","PARATY","RJ","08/2019","6362",""
"330380","PARATY","RJ","06/2019","6500",""
"330380","PARATY","RJ","03/2021","6801",""
"330380","PARATY","RJ","05/2021","6802",""
"330380","PARATY","RJ","04/2019","6542",""
"330380","PARATY","RJ","03/2019","6503",""
"330380","PARATY","RJ","02/2019","6377",""
"330380","PARATY","RJ","12/2013","8170",""
"330380","PARATY","RJ","09/2021","6791",""
"330380","PARATY","RJ","01/2014","8146",""
"330380","PARATY","RJ","10/2019","6095",""
"330380","PARATY","RJ","01/2019","6329",""
"330380","PARATY","RJ","09/2019","6111",""
"330380","PARATY","RJ","07/2019","6374",""
"330380","PARATY","RJ","12/2019","5842",""
"330380","PARATY","RJ","12/2024","","12119"
"330380","PARATY","RJ","05/2014","8298",""
"330380","PARATY","RJ","11/2023","","11850"
"330380","PARATY","RJ","07/2024","","11733"
"330380","PARATY","RJ","06/2023","","12657"
"330380","PARATY","RJ","09/2023","","12271"
"330380","PARATY","RJ","03/2023","","12687"
"330380","PARATY","RJ","04/2014","8450",""
"330380","PARATY","RJ","08/2024","","11624"
"330380","PARATY","RJ","01/2024","","11740"
"330380","PARATY","RJ","03/2024","","11232"
"330380","PARATY","RJ","05/2024","","11083"
"330380","PARATY","RJ","11/2024","","12114"
"330380","PARATY","RJ","09/2024","","11615"
"330380","PARATY","RJ","12/2023","","11725"
"330380","PARATY","RJ","04/2024","","11196"
"330380","PARATY","RJ","02/2024","","11379"
"330380","PARATY","RJ","04/2023","","12664"
"330380","PARATY","RJ","06/2024","","11037"
"330380","PARATY","RJ","05/2023","","12651"
"330380","PARATY","RJ","10/2023","","12140"
"330380","PARATY","RJ","08/2023","","12376"
"330380","PARATY","RJ","08/2014","8610",""
"330380","PARATY","RJ","07/2023","","12424"
"330380","PARATY","RJ","10/2024","","11987"
"330380","PARATY","RJ","12/2014","8567",""
"330380","PARATY","RJ","03/2014","8456",""
"330380","PARATY","RJ","02/2015","8724",""
"330380","PARATY","RJ","07/2015","8582",""
"330380","PARATY","RJ","02/2014","8165",""
"330380","PARATY","RJ","08/2015","8534",""
"330380","PARATY","RJ","10/2014","8622",""
"330380","PARATY","RJ","03/2015","8726",""
"330380","PARATY","RJ","06/2014","8562",""
"330380","PARATY","RJ","05/2015","8313",""
"330380","PARATY","RJ","01/2015","8532",""
"330380","PARATY","RJ","10/2015","8082",""
"330380","PARATY","RJ","09/2014","8619",""
"330380","PARATY","RJ","11/2014","8647",""
"330380","PARATY","RJ","04/2015","8342",""
"330380","PARATY","RJ","12/2015","8237",""
"330380","PARATY","RJ","07/2014","8779",""
"330380","PARATY","RJ","09/2015","8336",""
"330380","PARATY","RJ","06/2015","8456",""
"330380","PARATY","RJ","11/2015","8004",""
"330380","PARATY","RJ","01/2016","8695",""
"330380","PARATY","RJ","09/2016","8078",""
"330380","PARATY","RJ","03/2020","5721",""
"330380","PARATY","RJ","01/2025","","12046"
"330380","PARATY","RJ","10/2020","6917",""
"330380","PARATY","RJ","01/2020","5815",""
"330380","PARATY","RJ","12/2016","7811",""
"330380","PARATY","RJ","09/2020","6917",""
"330380","PARATY","RJ","02/2025","","12093"
"330380","PARATY","RJ","05/2025","","12122"
"330380","PARATY","RJ","08/2016","8014",""
"330380","PARATY","RJ","04/2025","","12142"
"330380","PARATY","RJ","04/2016","8361",""
"330380","PARATY","RJ","06/2020","6950",""
"330380","PARATY","RJ","11/2016","7670",""
"330380","PARATY","RJ","06/2016","8187",""
"330380","PARATY","RJ","04/2020","6943",""
"330380","PARATY","RJ","02/2020","5813",""
"330380","PARATY","RJ","05/2020","6940",""
"330380","PARATY","RJ","10/2016","7896",""
"330380","PARATY","RJ","11/2020","6917",""
"330380","PARATY","RJ","07/2016","8092",""
"330380","PARATY","RJ","12/2020","6917",""
"330380","PARATY","RJ","07/2020","6950",""
"330380","PARATY","RJ","03/2016","8393",""
"330380","PARATY","RJ","08/2020","6950",""
"330380","PARATY","RJ","03/2025","","12155"
"330380","PARATY","RJ","04/2018","6303",""
"330380","PARATY","RJ","02/2018","6490",""
"330380","PARATY","RJ","07/2018","6327",""
"330380","PARATY","RJ","07/2017","6148",""
"330380","PARATY","RJ","10/2017","6155",""
"330380","PARATY","RJ","10/2018","6240",""
"330380","PARATY","RJ","09/2018","6119",""
"330380","PARATY","RJ","12/2017","6322",""
"330380","PARATY","RJ","11/2017","6273",""
"330380","PARATY","RJ","06/2017","6570",""
"330380","PARATY","RJ","01/2018","6388",""
"330380","PARATY","RJ","05/2018","6347",""
"330380","PARATY","RJ","06/2018","6300",""
"330380","PARATY","RJ","05/2017","6682",""
"330380","PARATY","RJ","02/2017","7211",""
"330380","PARATY","RJ","12/2018","6599",""
"330380","PARATY","RJ","08/2017","6278",""
"330380","PARATY","RJ","08/2018","6449",""
"330380","PARATY","RJ","05/2016","8244",""
"330380","PARATY","RJ","09/2017","6071",""
"330380","PARATY","RJ","01/2017","7251",""
"330380","PARATY","RJ","11/2018","6573",""
"330380","PARATY","RJ","03/2018","6597",""
"330380","PARATY","RJ","03/2017","7188",""
"330380","PARATY","RJ","04/2017","6864",""
"330380","PARATY","RJ","02/2016","8673",""
"330385","PATY DO ALFERES","RJ","11/2018","7071",""
"330385","PATY DO ALFERES","RJ","10/2018","6942",""
"330385","PATY DO ALFERES","RJ","07/2017","7470",""
"330385","PATY DO ALFERES","RJ","12/2018","7072",""
"330385","PATY DO ALFERES","RJ","10/2017","7476",""
"330385","PATY DO ALFERES","RJ","05/2017","7656",""
"330385","PATY DO ALFERES","RJ","08/2017","7576",""
"330385","PATY DO ALFERES","RJ","03/2017","7943",""
"330385","PATY DO ALFERES","RJ","03/2018","7527",""
"330385","PATY DO ALFERES","RJ","06/2018","7004",""
"330385","PATY DO ALFERES","RJ","04/2017","7796",""
"330385","PATY DO ALFERES","RJ","11/2017","7413",""
"330385","PATY DO ALFERES","RJ","01/2017","7923",""
"330385","PATY DO ALFERES","RJ","07/2018","7099",""
"330385","PATY DO ALFERES","RJ","01/2018","7506",""
"330385","PATY DO ALFERES","RJ","09/2017","7439",""
"330385","PATY DO ALFERES","RJ","06/2017","7610",""
