"Código","Unidade Territorial","UF","Referência","Quantidade total de pessoas inscritas no Cadastro Único"
"330220","ITAPERUNA","RJ","04/2019","27644"
"330220","ITAPERUNA","RJ","03/2019","27861"
"330220","ITAPERUNA","RJ","02/2019","27661"
"330220","ITAPERUNA","RJ","01/2019","27142"
"330220","ITAPERUNA","RJ","10/2020","30159"
"330220","ITAPERUNA","RJ","11/2020","28799"
"330220","ITAPERUNA","RJ","07/2020","29535"
"330220","ITAPERUNA","RJ","12/2020","29033"
"330220","ITAPERUNA","RJ","09/2020","29983"
"330220","ITAPERUNA","RJ","08/2020","29792"
"330220","ITAPERUNA","RJ","06/2020","29245"
"330220","ITAPERUNA","RJ","05/2020","28820"
"330220","ITAPERUNA","RJ","04/2020","28573"
"330220","ITAPERUNA","RJ","03/2020","28327"
"330220","ITAPERUNA","RJ","02/2020","27382"
"330220","ITAPERUNA","RJ","01/2020","29026"
"330220","ITAPERUNA","RJ","01/2021","29146"
"330220","ITAPERUNA","RJ","10/2021","32192"
"330220","ITAPERUNA","RJ","03/2021","29822"
"330220","ITAPERUNA","RJ","04/2021","30170"
"330220","ITAPERUNA","RJ","12/2021","33873"
"330220","ITAPERUNA","RJ","02/2021","29517"
"330220","ITAPERUNA","RJ","11/2021","33269"
"330220","ITAPERUNA","RJ","09/2021","31962"
"330220","ITAPERUNA","RJ","08/2021","31685"
"330220","ITAPERUNA","RJ","05/2021","30606"
"330220","ITAPERUNA","RJ","06/2021","30974"
"330220","ITAPERUNA","RJ","07/2021","31373"
"330220","ITAPERUNA","RJ","01/2022","34258"
"330220","ITAPERUNA","RJ","02/2022","35198"
"330220","ITAPERUNA","RJ","03/2022","35732"
"330220","ITAPERUNA","RJ","04/2022","36863"
"330220","ITAPERUNA","RJ","05/2022","37547"
"330220","ITAPERUNA","RJ","06/2022","38084"
"330220","ITAPERUNA","RJ","07/2022","38955"
"330220","ITAPERUNA","RJ","08/2022","40004"
"330220","ITAPERUNA","RJ","09/2022","41006"
"330220","ITAPERUNA","RJ","10/2022","41829"
"330220","ITAPERUNA","RJ","11/2022","42488"
"330220","ITAPERUNA","RJ","12/2022","43041"
"330220","ITAPERUNA","RJ","01/2023","43177"
"330220","ITAPERUNA","RJ","02/2023","43499"
"330220","ITAPERUNA","RJ","03/2023","43937"
"330220","ITAPERUNA","RJ","04/2023","43871"
"330220","ITAPERUNA","RJ","05/2023","43896"
"330220","ITAPERUNA","RJ","06/2023","44078"
"330220","ITAPERUNA","RJ","07/2023","44217"
