"Código","Unidade Territorial","UF","Referência","Quantidade total de famílias inscritas no Cadastro Único"
"330513","SÃO JOSÉ DE UBÁ","RJ","07/2017","1349"
"330513","SÃO JOSÉ DE UBÁ","RJ","01/2017","1312"
"330513","SÃO JOSÉ DE UBÁ","RJ","05/2017","1316"
"330513","SÃO JOSÉ DE UBÁ","RJ","02/2017","1312"
"330513","SÃO JOSÉ DE UBÁ","RJ","06/2017","1326"
"330513","SÃO JOSÉ DE UBÁ","RJ","03/2017","1312"
"330513","SÃO JOSÉ DE UBÁ","RJ","11/2018","1151"
"330513","SÃO JOSÉ DE UBÁ","RJ","07/2018","1164"
"330513","SÃO JOSÉ DE UBÁ","RJ","10/2018","1134"
"330513","SÃO JOSÉ DE UBÁ","RJ","12/2018","1207"
"330513","SÃO JOSÉ DE UBÁ","RJ","09/2018","1098"
"330513","SÃO JOSÉ DE UBÁ","RJ","08/2018","1073"
"330513","SÃO JOSÉ DE UBÁ","RJ","06/2018","1164"
"330513","SÃO JOSÉ DE UBÁ","RJ","04/2018","1153"
"330513","SÃO JOSÉ DE UBÁ","RJ","05/2018","1166"
"330513","SÃO JOSÉ DE UBÁ","RJ","03/2018","1139"
"330513","SÃO JOSÉ DE UBÁ","RJ","02/2018","1209"
"330513","SÃO JOSÉ DE UBÁ","RJ","01/2018","1194"
"330513","SÃO JOSÉ DE UBÁ","RJ","10/2019","1243"
"330513","SÃO JOSÉ DE UBÁ","RJ","12/2019","1250"
"330513","SÃO JOSÉ DE UBÁ","RJ","11/2019","1245"
"330513","SÃO JOSÉ DE UBÁ","RJ","08/2019","1266"
"330513","SÃO JOSÉ DE UBÁ","RJ","09/2019","1235"
"330513","SÃO JOSÉ DE UBÁ","RJ","07/2019","1263"
"330513","SÃO JOSÉ DE UBÁ","RJ","06/2019","1257"
"330513","SÃO JOSÉ DE UBÁ","RJ","05/2019","1245"
"330513","SÃO JOSÉ DE UBÁ","RJ","04/2019","1238"
"330513","SÃO JOSÉ DE UBÁ","RJ","03/2019","1255"
"330513","SÃO JOSÉ DE UBÁ","RJ","02/2019","1250"
"330513","SÃO JOSÉ DE UBÁ","RJ","01/2019","1235"
"330513","SÃO JOSÉ DE UBÁ","RJ","10/2020","1241"
"330513","SÃO JOSÉ DE UBÁ","RJ","11/2020","1203"
"330513","SÃO JOSÉ DE UBÁ","RJ","07/2020","1233"
"330513","SÃO JOSÉ DE UBÁ","RJ","12/2020","1202"
"330513","SÃO JOSÉ DE UBÁ","RJ","09/2020","1239"
"330513","SÃO JOSÉ DE UBÁ","RJ","08/2020","1234"
"330513","SÃO JOSÉ DE UBÁ","RJ","06/2020","1230"
"330513","SÃO JOSÉ DE UBÁ","RJ","05/2020","1221"
"330513","SÃO JOSÉ DE UBÁ","RJ","04/2020","1204"
"330513","SÃO JOSÉ DE UBÁ","RJ","03/2020","1184"
"330513","SÃO JOSÉ DE UBÁ","RJ","02/2020","1184"
"330513","SÃO JOSÉ DE UBÁ","RJ","01/2020","1251"
"330513","SÃO JOSÉ DE UBÁ","RJ","01/2021","1215"
"330513","SÃO JOSÉ DE UBÁ","RJ","10/2021","1353"
"330513","SÃO JOSÉ DE UBÁ","RJ","03/2021","1253"
"330513","SÃO JOSÉ DE UBÁ","RJ","04/2021","1269"
"330513","SÃO JOSÉ DE UBÁ","RJ","12/2021","1445"
"330513","SÃO JOSÉ DE UBÁ","RJ","02/2021","1237"
"330513","SÃO JOSÉ DE UBÁ","RJ","11/2021","1413"
"330513","SÃO JOSÉ DE UBÁ","RJ","09/2021","1341"
"330513","SÃO JOSÉ DE UBÁ","RJ","08/2021","1328"
"330513","SÃO JOSÉ DE UBÁ","RJ","05/2021","1272"
"330513","SÃO JOSÉ DE UBÁ","RJ","06/2021","1306"
"330513","SÃO JOSÉ DE UBÁ","RJ","07/2021","1328"
"330513","SÃO JOSÉ DE UBÁ","RJ","01/2022","1469"
"330513","SÃO JOSÉ DE UBÁ","RJ","02/2022","1507"
"330513","SÃO JOSÉ DE UBÁ","RJ","03/2022","1523"
"330513","SÃO JOSÉ DE UBÁ","RJ","04/2022","1560"
"330513","SÃO JOSÉ DE UBÁ","RJ","05/2022","1580"
"330513","SÃO JOSÉ DE UBÁ","RJ","06/2022","1610"
"330513","SÃO JOSÉ DE UBÁ","RJ","07/2022","1631"
"330513","SÃO JOSÉ DE UBÁ","RJ","08/2022","1652"
"330513","SÃO JOSÉ DE UBÁ","RJ","09/2022","1701"
"330513","SÃO JOSÉ DE UBÁ","RJ","10/2022","1721"
"330513","SÃO JOSÉ DE UBÁ","RJ","11/2022","1747"
"330513","SÃO JOSÉ DE UBÁ","RJ","12/2022","1784"
"330513","SÃO JOSÉ DE UBÁ","RJ","01/2023","1799"
"330513","SÃO JOSÉ DE UBÁ","RJ","02/2023","1823"
"330513","SÃO JOSÉ DE UBÁ","RJ","04/2023","1829"
"330513","SÃO JOSÉ DE UBÁ","RJ","03/2023","1834"
"330513","SÃO JOSÉ DE UBÁ","RJ","05/2023","1826"
"330513","SÃO JOSÉ DE UBÁ","RJ","06/2023","1835"
"330513","SÃO JOSÉ DE UBÁ","RJ","07/2023","1845"
"330513","SÃO JOSÉ DE UBÁ","RJ","08/2023","1873"
"330513","SÃO JOSÉ DE UBÁ","RJ","09/2023","1908"
"330513","SÃO JOSÉ DE UBÁ","RJ","10/2023","1930"
"330513","SÃO JOSÉ DE UBÁ","RJ","11/2023","1955"
"330513","SÃO JOSÉ DE UBÁ","RJ","12/2023","1955"
"330513","SÃO JOSÉ DE UBÁ","RJ","11/2024","1796"
"330513","SÃO JOSÉ DE UBÁ","RJ","02/2024","1866"
"330513","SÃO JOSÉ DE UBÁ","RJ","03/2024","1883"
"330513","SÃO JOSÉ DE UBÁ","RJ","04/2024","1903"
"330513","SÃO JOSÉ DE UBÁ","RJ","06/2024","1881"
"330513","SÃO JOSÉ DE UBÁ","RJ","07/2024","1825"
"330513","SÃO JOSÉ DE UBÁ","RJ","08/2024","1846"
"330513","SÃO JOSÉ DE UBÁ","RJ","09/2024","1767"
"330513","SÃO JOSÉ DE UBÁ","RJ","01/2024","1849"
"330513","SÃO JOSÉ DE UBÁ","RJ","10/2024","1780"
"330513","SÃO JOSÉ DE UBÁ","RJ","05/2024","1891"
"330513","SÃO JOSÉ DE UBÁ","RJ","12/2024","1845"
"330513","SÃO JOSÉ DE UBÁ","RJ","05/2025","1889"
"330513","SÃO JOSÉ DE UBÁ","RJ","03/2025","1863"
"330513","SÃO JOSÉ DE UBÁ","RJ","01/2025","1839"
"330513","SÃO JOSÉ DE UBÁ","RJ","02/2025","1849"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","08/2012","2428"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","09/2012","2503"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","10/2012","2543"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","11/2012","2577"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","12/2012","2623"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","11/2013","3054"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","12/2013","3071"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","08/2013","2979"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","09/2013","3022"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","07/2013","2913"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","06/2013","2786"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","05/2013","2725"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","04/2013","2689"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","03/2013","2696"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","10/2013","3037"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","02/2013","2700"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","01/2013","2663"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","11/2014","3201"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","10/2014","3198"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","12/2014","3199"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","09/2014","3187"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","08/2014","3172"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","07/2014","3151"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","02/2014","3072"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","03/2014","3082"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","06/2014","3138"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","05/2014","3115"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","04/2014","3095"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","01/2014","3072"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","09/2015","3015"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","10/2015","3036"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","02/2015","2986"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","07/2015","2969"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","11/2015","3045"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","08/2015","2996"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","06/2015","3015"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","05/2015","3006"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","04/2015","3003"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","03/2015","2991"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","12/2015","3053"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","01/2015","2952"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","11/2016","3079"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","08/2016","3053"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","12/2016","2924"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","10/2016","3072"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","09/2016","3059"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","07/2016","3045"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","06/2016","3029"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","05/2016","3009"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","02/2016","2991"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","04/2016","3004"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","03/2016","2999"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","01/2016","2983"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","09/2017","2627"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","12/2017","2827"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","08/2017","3064"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","11/2017","2779"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","10/2017","2705"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","04/2017","2975"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","07/2017","3040"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","01/2017","2926"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","05/2017","2995"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","02/2017","2930"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","06/2017","3006"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","03/2017","2949"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","11/2018","2532"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","07/2018","2745"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","10/2018","2505"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","12/2018","2394"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","09/2018","2483"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","08/2018","2450"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","06/2018","2733"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","04/2018","2687"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","05/2018","2716"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","03/2018","2670"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","02/2018","2869"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","01/2018","2860"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","10/2019","2460"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","12/2019","2522"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","11/2019","2494"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","08/2019","2561"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","09/2019","2404"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","07/2019","2513"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","06/2019","2460"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","05/2019","2428"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","04/2019","2415"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","03/2019","2461"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","02/2019","2452"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","01/2019","2430"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","10/2020","2522"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","11/2020","2446"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","07/2020","2465"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","12/2020","2463"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","09/2020","2510"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","08/2020","2490"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","06/2020","2449"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","05/2020","2449"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","04/2020","2451"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","03/2020","2445"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","02/2020","2412"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","01/2020","2542"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","01/2021","2487"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","10/2021","2684"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","03/2021","2531"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","04/2021","2550"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","12/2021","2824"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","02/2021","2506"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","11/2021","2775"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","09/2021","2671"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","08/2021","2655"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","05/2021","2581"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","06/2021","2596"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","07/2021","2639"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","01/2022","2857"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","02/2022","2907"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","03/2022","2995"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","04/2022","3136"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","05/2022","3259"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","06/2022","3360"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","07/2022","3538"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","08/2022","3716"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","09/2022","3852"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","10/2022","4004"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","11/2022","4044"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","12/2022","4047"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","01/2023","4052"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","02/2023","4048"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","03/2023","4054"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","04/2023","3963"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","05/2023","3947"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","06/2023","3953"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","07/2023","3980"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","08/2023","3986"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","09/2023","3992"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","10/2023","3991"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","11/2023","4007"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","12/2023","4044"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","06/2024","3763"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","03/2024","3859"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","05/2024","3805"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","07/2024","3618"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","08/2024","3621"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","09/2024","3536"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","10/2024","3555"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","01/2024","3856"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","02/2024","3839"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","11/2024","3609"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","04/2024","3858"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","12/2024","3641"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","05/2025","3643"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","03/2025","3587"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","01/2025","3582"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","02/2025","3573"
"330520","SÃO PEDRO DA ALDEIA","RJ","08/2012","11876"
"330520","SÃO PEDRO DA ALDEIA","RJ","09/2012","12141"
"330520","SÃO PEDRO DA ALDEIA","RJ","10/2012","12273"
"330520","SÃO PEDRO DA ALDEIA","RJ","11/2012","12339"
"330520","SÃO PEDRO DA ALDEIA","RJ","12/2012","12371"
"330520","SÃO PEDRO DA ALDEIA","RJ","11/2013","13311"
"330520","SÃO PEDRO DA ALDEIA","RJ","10/2013","13194"
"330520","SÃO PEDRO DA ALDEIA","RJ","12/2013","13330"
"330520","SÃO PEDRO DA ALDEIA","RJ","08/2013","12807"
"330520","SÃO PEDRO DA ALDEIA","RJ","09/2013","13071"
"330520","SÃO PEDRO DA ALDEIA","RJ","07/2013","12581"
"330520","SÃO PEDRO DA ALDEIA","RJ","06/2013","12481"
"330520","SÃO PEDRO DA ALDEIA","RJ","05/2013","12456"
"330520","SÃO PEDRO DA ALDEIA","RJ","04/2013","12442"
"330520","SÃO PEDRO DA ALDEIA","RJ","03/2013","12381"
"330520","SÃO PEDRO DA ALDEIA","RJ","02/2013","12390"
"330520","SÃO PEDRO DA ALDEIA","RJ","01/2013","12374"
"330520","SÃO PEDRO DA ALDEIA","RJ","11/2014","13758"
"330520","SÃO PEDRO DA ALDEIA","RJ","10/2014","13679"
"330520","SÃO PEDRO DA ALDEIA","RJ","12/2014","13832"
"330520","SÃO PEDRO DA ALDEIA","RJ","09/2014","13578"
"330520","SÃO PEDRO DA ALDEIA","RJ","08/2014","13531"
"330520","SÃO PEDRO DA ALDEIA","RJ","07/2014","13519"
"330520","SÃO PEDRO DA ALDEIA","RJ","02/2014","13461"
"330520","SÃO PEDRO DA ALDEIA","RJ","03/2014","13478"
"330520","SÃO PEDRO DA ALDEIA","RJ","06/2014","13534"
"330520","SÃO PEDRO DA ALDEIA","RJ","05/2014","13479"
"330520","SÃO PEDRO DA ALDEIA","RJ","04/2014","13468"
"330520","SÃO PEDRO DA ALDEIA","RJ","01/2014","13390"
"330520","SÃO PEDRO DA ALDEIA","RJ","09/2015","11558"
"330520","SÃO PEDRO DA ALDEIA","RJ","10/2015","11616"
"330520","SÃO PEDRO DA ALDEIA","RJ","12/2015","11786"
"330520","SÃO PEDRO DA ALDEIA","RJ","02/2015","11796"
"330520","SÃO PEDRO DA ALDEIA","RJ","07/2015","11508"
"330520","SÃO PEDRO DA ALDEIA","RJ","11/2015","11781"
"330520","SÃO PEDRO DA ALDEIA","RJ","08/2015","11545"
"330520","SÃO PEDRO DA ALDEIA","RJ","06/2015","12026"
"330520","SÃO PEDRO DA ALDEIA","RJ","05/2015","11998"
"330520","SÃO PEDRO DA ALDEIA","RJ","04/2015","11894"
"330520","SÃO PEDRO DA ALDEIA","RJ","03/2015","11823"
"330520","SÃO PEDRO DA ALDEIA","RJ","01/2015","11743"
"330520","SÃO PEDRO DA ALDEIA","RJ","11/2016","11688"
"330520","SÃO PEDRO DA ALDEIA","RJ","08/2016","11572"
"330520","SÃO PEDRO DA ALDEIA","RJ","12/2016","10569"
"330520","SÃO PEDRO DA ALDEIA","RJ","10/2016","11675"
"330520","SÃO PEDRO DA ALDEIA","RJ","09/2016","11574"
"330520","SÃO PEDRO DA ALDEIA","RJ","07/2016","11513"
"330520","SÃO PEDRO DA ALDEIA","RJ","06/2016","11440"
"330520","SÃO PEDRO DA ALDEIA","RJ","05/2016","11421"
"330520","SÃO PEDRO DA ALDEIA","RJ","02/2016","11255"
"330520","SÃO PEDRO DA ALDEIA","RJ","04/2016","11332"
"330520","SÃO PEDRO DA ALDEIA","RJ","03/2016","11261"
"330520","SÃO PEDRO DA ALDEIA","RJ","01/2016","11218"
"330520","SÃO PEDRO DA ALDEIA","RJ","09/2017","9845"
"330520","SÃO PEDRO DA ALDEIA","RJ","12/2017","10498"
"330520","SÃO PEDRO DA ALDEIA","RJ","08/2017","11202"
"330520","SÃO PEDRO DA ALDEIA","RJ","11/2017","10196"
"330520","SÃO PEDRO DA ALDEIA","RJ","10/2017","10075"
"330520","SÃO PEDRO DA ALDEIA","RJ","04/2017","10896"
"330520","SÃO PEDRO DA ALDEIA","RJ","07/2017","11148"
"330520","SÃO PEDRO DA ALDEIA","RJ","01/2017","10715"
"330520","SÃO PEDRO DA ALDEIA","RJ","05/2017","10986"
"330520","SÃO PEDRO DA ALDEIA","RJ","02/2017","10750"
"330520","SÃO PEDRO DA ALDEIA","RJ","06/2017","11041"
"330520","SÃO PEDRO DA ALDEIA","RJ","03/2017","10779"
"330520","SÃO PEDRO DA ALDEIA","RJ","11/2018","10591"
"330520","SÃO PEDRO DA ALDEIA","RJ","07/2018","10409"
"330520","SÃO PEDRO DA ALDEIA","RJ","10/2018","10511"
"330520","SÃO PEDRO DA ALDEIA","RJ","12/2018","10235"
"330520","SÃO PEDRO DA ALDEIA","RJ","09/2018","9914"
"330520","SÃO PEDRO DA ALDEIA","RJ","08/2018","9779"
"330520","SÃO PEDRO DA ALDEIA","RJ","06/2018","10385"
"330520","SÃO PEDRO DA ALDEIA","RJ","04/2018","10032"
"330520","SÃO PEDRO DA ALDEIA","RJ","05/2018","10264"
"330520","SÃO PEDRO DA ALDEIA","RJ","03/2018","9896"
"330520","SÃO PEDRO DA ALDEIA","RJ","02/2018","10875"
"330520","SÃO PEDRO DA ALDEIA","RJ","01/2018","10768"
"330520","SÃO PEDRO DA ALDEIA","RJ","10/2019","10874"
"330520","SÃO PEDRO DA ALDEIA","RJ","12/2019","11185"
"330520","SÃO PEDRO DA ALDEIA","RJ","11/2019","11092"
"330520","SÃO PEDRO DA ALDEIA","RJ","08/2019","11136"
"330520","SÃO PEDRO DA ALDEIA","RJ","09/2019","10532"
"330520","SÃO PEDRO DA ALDEIA","RJ","07/2019","10705"
"330520","SÃO PEDRO DA ALDEIA","RJ","06/2019","10547"
"330520","SÃO PEDRO DA ALDEIA","RJ","05/2019","10429"
"330520","SÃO PEDRO DA ALDEIA","RJ","04/2019","10361"
"330520","SÃO PEDRO DA ALDEIA","RJ","03/2019","10601"
"330520","SÃO PEDRO DA ALDEIA","RJ","02/2019","10515"
"330520","SÃO PEDRO DA ALDEIA","RJ","01/2019","10410"
"330520","SÃO PEDRO DA ALDEIA","RJ","10/2020","11384"
"330520","SÃO PEDRO DA ALDEIA","RJ","11/2020","10969"
"330520","SÃO PEDRO DA ALDEIA","RJ","07/2020","11266"
"330520","SÃO PEDRO DA ALDEIA","RJ","12/2020","11062"
"330520","SÃO PEDRO DA ALDEIA","RJ","09/2020","11327"
"330520","SÃO PEDRO DA ALDEIA","RJ","08/2020","11306"
"330520","SÃO PEDRO DA ALDEIA","RJ","06/2020","11230"
"330520","SÃO PEDRO DA ALDEIA","RJ","05/2020","11212"
"330520","SÃO PEDRO DA ALDEIA","RJ","04/2020","11205"
"330520","SÃO PEDRO DA ALDEIA","RJ","03/2020","10982"
"330520","SÃO PEDRO DA ALDEIA","RJ","02/2020","10872"
"330520","SÃO PEDRO DA ALDEIA","RJ","01/2020","11300"
"330520","SÃO PEDRO DA ALDEIA","RJ","01/2021","11210"
"330520","SÃO PEDRO DA ALDEIA","RJ","10/2021","12613"
"330520","SÃO PEDRO DA ALDEIA","RJ","03/2021","11500"
"330520","SÃO PEDRO DA ALDEIA","RJ","04/2021","11739"
"330520","SÃO PEDRO DA ALDEIA","RJ","12/2021","13429"
"330520","SÃO PEDRO DA ALDEIA","RJ","02/2021","11340"
"330520","SÃO PEDRO DA ALDEIA","RJ","11/2021","13113"
"330520","SÃO PEDRO DA ALDEIA","RJ","09/2021","12481"
"330520","SÃO PEDRO DA ALDEIA","RJ","08/2021","12338"
"330520","SÃO PEDRO DA ALDEIA","RJ","05/2021","11925"
"330520","SÃO PEDRO DA ALDEIA","RJ","06/2021","11997"
"330520","SÃO PEDRO DA ALDEIA","RJ","07/2021","12156"
"330520","SÃO PEDRO DA ALDEIA","RJ","01/2022","13830"
"330520","SÃO PEDRO DA ALDEIA","RJ","02/2022","14287"
"330520","SÃO PEDRO DA ALDEIA","RJ","03/2022","14518"
"330520","SÃO PEDRO DA ALDEIA","RJ","04/2022","15028"
"330520","SÃO PEDRO DA ALDEIA","RJ","05/2022","15440"
"330520","SÃO PEDRO DA ALDEIA","RJ","06/2022","16059"
"330520","SÃO PEDRO DA ALDEIA","RJ","07/2022","17130"
"330520","SÃO PEDRO DA ALDEIA","RJ","08/2022","17875"
